,action_taken,action_taken_name,agency_code,agency_abbr,agency_name,applicant_ethnicity,applicant_ethnicity_name,applicant_income_000s,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,applicant_race_name_1,applicant_race_name_2,applicant_race_name_3,applicant_race_name_4,applicant_race_name_5,applicant_sex,applicant_sex_name,application_date_indicator,as_of_year,census_tract_number,co_applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,co_applicant_race_name_1,co_applicant_race_name_2,co_applicant_race_name_3,co_applicant_race_name_4,co_applicant_race_name_5,co_applicant_sex,co_applicant_sex_name,county_code,county_name,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_name_1,denial_reason_name_2,denial_reason_name_3,edit_status,edit_status_name,hoepa_status,hoepa_status_name,lien_status,lien_status_name,loan_purpose,loan_purpose_name,loan_type,loan_type_name,msamd,msamd_name,owner_occupancy,owner_occupancy_name,preapproval,preapproval_name,property_type,property_type_name,purchaser_type,purchaser_type_name,respondent_id,sequence_number,state_code,state_abbr,state_name,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,rate_spread,tract_to_msamd_income
4559,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,68.0,5,,,,,White,,,,,1,Male,0,2015,3.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,21.0,Dawson County,,,,,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,2,Home improvement,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000022559,47,30,MT,Montana,60000.0,14,1957.0,1367.0,6.75,4920.0,,118.20999908447266
4560,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,,2,,,,,Asian,,,,,2,Female,0,2015,11.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,111.0,Yellowstone County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000451965,304579,30,MT,Montana,66800.0,104,2348.0,1743.0,12.779999732971193,5315.0,,86.83000183105469
4561,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2015,9666.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,95.0,Stillwater County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000451965,337540,30,MT,Montana,60000.0,76,1373.0,969.0,4.070000171661377,3098.0,,112.4499969482422
4562,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,85.0,5,,,,,White,,,,,2,Female,0,2015,14.02,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,111.0,Yellowstone County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000451965,250394,30,MT,Montana,66800.0,127,1813.0,1614.0,7.71999979019165,5634.0,,132.94999694824222
4563,4,Application withdrawn by applicant,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,26.0,5,,,,,White,,,,,2,Female,0,2015,11.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,49.0,Lewis and Clark County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,0000030788,1157,30,MT,Montana,60000.0,12,1912.0,1181.0,6.920000076293945,5548.0,,148.39999389648438
4564,4,Application withdrawn by applicant,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,164.0,5,,,,,White,,,,,1,Male,0,2015,7.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,93.0,Silver Bow County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000451965,337404,30,MT,Montana,60000.0,322,1276.0,1103.0,5.670000076293945,3422.0,,128.19999694824222
4565,3,Application denied by financial institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,84.0,5,,,,,White,,,,,2,Female,0,2015,5.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,49.0,Lewis and Clark County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,75-2921540,117083,30,MT,Montana,60000.0,196,2378.0,1844.0,6.78000020980835,5898.0,,115.37999725341795
4566,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,90.0,5,,,,,White,,,,,1,Male,0,2015,9400.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,85.0,Roosevelt County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000451965,337660,30,MT,Montana,60000.0,135,1521.0,887.0,63.54999923706055,4549.0,,109.58999633789062
4567,2,Application approved but not accepted,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,101.0,1,,,,,American Indian or Alaska Native,,,,,1,Male,0,2015,14.0,2,Not Hispanic or Latino,1,,,,,American Indian or Alaska Native,,,,,2,Female,63.0,Missoula County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,33540.0,Missoula - MT,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,54-0259290,107168,30,MT,Montana,69800.0,108,2833.0,2029.0,6.460000038146973,6750.0,,95.77999877929688
4568,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,155.0,5,,,,,White,,,,,1,Male,0,2015,1.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,63.0,Missoula County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,33540.0,Missoula - MT,1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000030788,2190,30,MT,Montana,69800.0,231,2142.0,1531.0,6.019999980926514,5712.0,,131.77000427246094
4569,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,61.0,5,,,,,White,,,,,1,Male,0,2015,3.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,21.0,Dawson County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000022559,176,30,MT,Montana,60000.0,90,1957.0,1367.0,6.75,4920.0,,118.20999908447266
4570,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,150.0,5,,,,,White,,,,,1,Male,0,2015,702.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,83.0,Richland County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000451965,306164,30,MT,Montana,60000.0,208,742.0,449.0,7.179999828338622,1573.0,,118.69000244140624
4571,6,Loan purchased by the institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,,5,,,,,White,,,,,2,Female,2,2015,12.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,29.0,Flathead County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,2,Ginnie Mae (GNMA),20-1832276,1446,30,MT,Montana,60000.0,74,2978.0,2037.0,7.420000076293945,7025.0,,81.06999969482422
4572,6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,9403.01,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,47.0,Lake County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,87744,30,MT,Montana,60000.0,290,2922.0,1274.0,26.20000076293945,4913.0,,66.51999664306639
4573,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,11.0,5,,,,,White,,,,,2,Female,0,2015,7.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,49.0,Lewis and Clark County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,0000030788,1202,30,MT,Montana,60000.0,19,2884.0,2163.0,8.050000190734862,6816.0,4.7,135.50999450683594
4574,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,941.0,5,,,,,White,,,,,1,Male,0,2015,9404.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,3.0,Big Horn County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000003027,53,30,MT,Montana,60000.0,12000,566.0,283.0,88.87999725341797,1790.0,,73.87000274658203
4575,5,File closed for incompleteness,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,48.0,5,,,,,White,,,,,1,Male,0,2015,4.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,31.0,Gallatin County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,45-3449011,28797,30,MT,Montana,60000.0,153,1883.0,1319.0,4.809999942779541,4848.0,,113.5999984741211
4576,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,58.0,5,,,,,White,,,,,1,Male,0,2015,1.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,31.0,Gallatin County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000451965,337761,30,MT,Montana,60000.0,95,2011.0,1615.0,4.71999979019165,4703.0,,142.1999969482422
4577,6,Loan purchased by the institution,1,OCC,Office of the Comptroller of the Currency,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,2.0,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,49.0,Lewis and Clark County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000708412,39528,30,MT,Montana,60000.0,228,1800.0,1457.0,6.639999866485597,4655.0,,114.16000366210938
4578,3,Application denied by financial institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,60.0,5,,,,,White,,,,,1,Male,0,2015,17.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,13.0,Cascade County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,24500.0,Great Falls - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,26-4599244,226423,30,MT,Montana,61600.0,137,1001.0,779.0,9.729999542236328,2240.0,,86.0999984741211
4579,3,Application denied by financial institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,,5,,,,,White,,,,,2,Female,0,2015,4.0,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,23.0,Deer Lodge County,9.0,,,Other,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,20-1832276,1782,30,MT,Montana,60000.0,5,1706.0,1277.0,5.440000057220459,3160.0,,109.19000244140624
4580,6,Loan purchased by the institution,7,HUD,Department of Housing and Urban Development,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,8.0,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,111.0,Yellowstone County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,4,FSA/RHS-guaranteed,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),26-2049351,44282,30,MT,Montana,66800.0,184,1708.0,1391.0,13.720000267028807,4461.0,,83.72000122070312
4581,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,177.0,5,,,,,White,,,,,1,Male,0,2015,2.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,81.0,Ravalli County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),34-1194858,9781,30,MT,Montana,60000.0,264,2780.0,2331.0,5.25,6666.0,,108.87999725341795
4582,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,107.0,5,,,,,White,,,,,1,Male,0,2015,2.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,31.0,Gallatin County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),75-2921540,130154,30,MT,Montana,60000.0,264,3319.0,2568.0,5.920000076293945,9162.0,,126.70999908447266
4583,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,36.0,5,,,,,White,,,,,2,Female,0,2015,2.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,81.0,Ravalli County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,1,Preapproval was requested,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000030788,1692,30,MT,Montana,60000.0,170,1602.0,1040.0,6.380000114440918,3529.0,,94.4499969482422
4584,6,Loan purchased by the institution,7,HUD,Department of Housing and Urban Development,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,4.01,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,111.0,Yellowstone County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,2,FHA-insured,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),26-2049351,75972,30,MT,Montana,66800.0,172,1515.0,726.0,14.18000030517578,2997.0,,81.83999633789062
4585,3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,55.0,5,,,,,White,,,,,1,Male,0,2015,4.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,49.0,Lewis and Clark County,9.0,,,Other,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000451965,307350,30,MT,Montana,60000.0,150,2505.0,1965.0,6.860000133514403,5958.0,,114.63999938964844
4586,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2015,4.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,23.0,Deer Lodge County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),20-1832276,1790,30,MT,Montana,60000.0,2,1706.0,1277.0,5.440000057220459,3160.0,2.79,109.19000244140624
4587,4,Application withdrawn by applicant,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,51.0,5,,,,,White,,,,,1,Male,0,2015,18.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,13.0,Cascade County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,24500.0,Great Falls - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000017614,3159,30,MT,Montana,61600.0,105,1393.0,1125.0,9.579999923706056,3694.0,,103.31999969482422
4588,2,Application approved but not accepted,3,FDIC,Federal Deposit Insurance Corporation,3,"Information not provided by applicant in mail, Internet, or telephone application",234.0,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,0,2015,16.0,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,2,Female,31.0,Gallatin County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,2,Not owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000030788,2259,30,MT,Montana,60000.0,580,1559.0,445.0,5.739999771118164,2195.0,,119.61000061035156
